person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,116800,MORTGAGE,14.0,MEDICAL,B,8300,9.04,0,0.07,N,8
31,105870,MORTGAGE,4.0,MEDICAL,B,11275,10.69,0,0.11,N,7
35,31710,MORTGAGE,13.0,MEDICAL,B,13050,10.94,0,0.41,N,7
24,86270,MORTGAGE,5.0,MEDICAL,B,5100,10.93,0,0.06,N,3
43,65230,MORTGAGE,27.0,MEDICAL,B,9375,10.86,0,0.14,N,13
34,83950,MORTGAGE,18.0,MEDICAL,B,9450,12.62,0,0.11,N,10
27,129910,MORTGAGE,10.0,MEDICAL,B,500,,0,0.0,N,7
22,74050,MORTGAGE,6.0,MEDICAL,B,2800,11.03,0,0.04,N,4
27,54180,MORTGAGE,11.0,MEDICAL,B,6650,11.25,0,0.12,N,5
38,102760,MORTGAGE,7.0,MEDICAL,B,12125,10.45,0,0.12,N,16
31,48520,MORTGAGE,3.0,MEDICAL,B,7075,10.4,0,0.15,N,8
30,115170,MORTGAGE,12.0,MEDICAL,B,3250,10.98,0,0.03,N,10
29,137760,MORTGAGE,13.0,MEDICAL,B,6175,12.52,0,0.04,N,10
25,70130,MORTGAGE,2.0,MEDICAL,B,9250,11.87,0,0.13,N,2
22,61080,MORTGAGE,1.0,MEDICAL,B,6900,10.97,0,0.11,N,4
24,107310,MORTGAGE,2.0,MEDICAL,B,11550,9.65,0,0.11,N,3
28,47300,MORTGAGE,5.0,MEDICAL,B,4350,10.27,0,0.09,N,8
28,64700,MORTGAGE,12.0,MEDICAL,B,7325,11.08,0,0.11,N,8
37,52380,MORTGAGE,6.0,MEDICAL,B,14950,10.94,0,0.29,N,12
34,4000,MORTGAGE,5.0,MEDICAL,B,4200,9.16,0,1.05,N,6
24,34250,MORTGAGE,6.0,MEDICAL,B,8550,,0,0.25,N,4
27,69880,MORTGAGE,1.0,MEDICAL,B,23075,10.55,0,0.33,N,7
42,136070,MORTGAGE,26.0,MEDICAL,B,4425,,0,0.03,N,14
29,70190,MORTGAGE,7.0,MEDICAL,B,2500,11.9,0,0.04,N,6
26,150240,MORTGAGE,10.0,MEDICAL,B,24600,10.5,0,0.16,N,2
36,65450,MORTGAGE,6.0,MEDICAL,B,6575,,0,0.1,N,14
26,65280,MORTGAGE,4.0,MEDICAL,B,21800,10.53,0,0.33,N,4
29,50250,MORTGAGE,5.0,MEDICAL,B,3275,,0,0.07,N,5
23,23160,MORTGAGE,2.0,MEDICAL,B,6625,10.58,0,0.29,N,4
33,76900,MORTGAGE,3.0,MEDICAL,B,20150,12.15,0,0.26,N,8
23,114080,MORTGAGE,6.0,MEDICAL,B,21400,,0,0.19,N,3
30,152660,MORTGAGE,5.0,MEDICAL,B,27700,11.76,0,0.18,N,7
29,119130,MORTGAGE,5.0,MEDICAL,B,8700,10.24,0,0.07,N,10
48,84930,MORTGAGE,4.0,MEDICAL,B,12350,12.22,0,0.15,N,18
28,115170,MORTGAGE,5.0,MEDICAL,B,8925,10.13,0,0.08,N,10
25,69700,MORTGAGE,6.0,MEDICAL,B,26825,11.07,0,0.38,N,2
30,42250,MORTGAGE,7.0,MEDICAL,B,16100,11.9,0,0.38,N,5
28,75690,MORTGAGE,12.0,MEDICAL,B,10150,,0,0.13,N,6
27,78820,MORTGAGE,2.0,MEDICAL,B,6975,9.42,0,0.09,N,6
25,59840,MORTGAGE,4.0,MEDICAL,B,15775,10.83,0,0.26,N,4
22,30900,MORTGAGE,4.0,MEDICAL,B,5350,10.55,0,0.17,N,2
24,36830,MORTGAGE,6.0,MEDICAL,B,8600,10.65,0,0.23,N,4
26,50110,MORTGAGE,10.0,MEDICAL,B,8575,10.63,0,0.17,N,6
28,109170,MORTGAGE,12.0,MEDICAL,B,15950,,0,0.15,N,6
22,104570,MORTGAGE,2.0,MEDICAL,B,5850,10.77,0,0.06,N,5
36,79080,MORTGAGE,20.0,MEDICAL,B,11000,,0,0.14,N,11
49,121330,MORTGAGE,12.0,MEDICAL,B,11850,10.97,0,0.1,N,12
28,69870,MORTGAGE,7.0,MEDICAL,B,3650,11.82,0,0.05,N,5
27,35870,MORTGAGE,11.0,MEDICAL,B,8875,11.55,0,0.25,N,5
25,146970,MORTGAGE,8.0,MEDICAL,B,16400,10.42,0,0.11,N,3
30,69000,MORTGAGE,14.0,MEDICAL,B,7925,11.49,0,0.11,N,5
22,56710,MORTGAGE,3.0,MEDICAL,B,18375,9.72,0,0.32,N,4
21,37830,MORTGAGE,5.0,MEDICAL,B,2275,9.53,0,0.06,N,4
30,92090,MORTGAGE,12.0,MEDICAL,B,17975,12.69,0,0.2,N,10
25,57600,MORTGAGE,0.0,MEDICAL,B,9800,11.7,0,0.17,N,2
28,45160,MORTGAGE,12.0,MEDICAL,B,10925,,0,0.24,N,8
30,104890,MORTGAGE,12.0,MEDICAL,B,4900,11.05,0,0.05,N,10
33,107170,MORTGAGE,16.0,MEDICAL,B,2250,10.78,0,0.02,N,6
24,139510,MORTGAGE,3.0,MEDICAL,B,12550,11.0,0,0.09,N,2
26,66200,MORTGAGE,5.0,MEDICAL,B,15150,9.74,0,0.23,N,4
27,53410,MORTGAGE,0.0,MEDICAL,B,12775,11.0,0,0.24,N,3
24,98680,MORTGAGE,8.0,MEDICAL,B,25275,11.81,0,0.26,N,3
21,75630,MORTGAGE,5.0,MEDICAL,B,15325,12.69,0,0.2,N,3
23,89350,MORTGAGE,7.0,MEDICAL,B,20825,12.37,0,0.23,N,2
26,56200,MORTGAGE,10.0,MEDICAL,B,1225,,0,0.02,N,3
29,73270,MORTGAGE,12.0,MEDICAL,B,11950,11.02,0,0.16,N,10
22,43920,MORTGAGE,5.0,MEDICAL,B,6675,10.61,0,0.15,N,4
22,46550,MORTGAGE,2.0,MEDICAL,B,18850,9.9,0,0.4,N,4
30,187990,MORTGAGE,0.0,MEDICAL,B,24250,11.46,0,0.13,N,8
22,43710,MORTGAGE,6.0,MEDICAL,B,6400,10.48,0,0.15,N,4
30,55590,MORTGAGE,1.0,MEDICAL,B,14225,12.26,0,0.26,N,7
23,31180,MORTGAGE,2.0,MEDICAL,B,7325,11.99,0,0.23,N,2
39,128690,MORTGAGE,3.0,MEDICAL,B,14175,9.86,0,0.11,N,15
47,123330,MORTGAGE,12.0,MEDICAL,B,13375,11.02,0,0.11,N,11
24,101560,MORTGAGE,8.0,MEDICAL,B,10950,,0,0.11,N,4
38,26570,MORTGAGE,0.0,MEDICAL,B,3950,9.08,0,0.15,N,16
28,98370,MORTGAGE,6.0,MEDICAL,B,4500,11.0,0,0.05,N,7
26,56570,MORTGAGE,4.0,MEDICAL,B,20000,10.19,0,0.35,N,4
30,137960,MORTGAGE,1.0,MEDICAL,B,19975,11.39,0,0.14,N,9
33,368730,MORTGAGE,16.0,MEDICAL,B,25650,11.74,0,0.07,N,8
28,101460,MORTGAGE,1.0,MEDICAL,B,25075,11.12,0,0.25,N,10
29,49670,MORTGAGE,13.0,MEDICAL,B,12500,11.01,0,0.25,N,8
24,55920,MORTGAGE,7.0,MEDICAL,B,13825,9.7,0,0.25,N,3
23,53460,MORTGAGE,1.0,MEDICAL,B,18900,9.59,0,0.35,N,4
28,112380,MORTGAGE,12.0,MEDICAL,B,15075,10.04,0,0.13,N,6
27,79560,MORTGAGE,6.0,MEDICAL,B,23850,11.0,0,0.3,N,10
26,98600,MORTGAGE,,MEDICAL,B,11700,11.22,0,0.12,N,8
26,4000,MORTGAGE,1.0,MEDICAL,B,7525,12.62,0,1.88,N,3
35,37270,MORTGAGE,1.0,MEDICAL,B,3800,10.56,0,0.1,N,5
23,79640,MORTGAGE,4.0,MEDICAL,B,7850,11.01,0,0.1,N,3
25,60850,MORTGAGE,9.0,MEDICAL,B,10375,12.29,0,0.17,N,2
28,63860,MORTGAGE,,MEDICAL,B,11775,11.04,0,0.18,N,7
28,103100,MORTGAGE,1.0,MEDICAL,B,24225,11.15,0,0.23,N,10
28,109660,MORTGAGE,5.0,MEDICAL,B,9425,10.39,0,0.09,N,11
24,57690,MORTGAGE,4.0,MEDICAL,B,23275,,0,0.4,N,5
29,59100,MORTGAGE,0.0,MEDICAL,B,11725,11.06,0,0.2,N,7
22,99420,MORTGAGE,6.0,MEDICAL,B,5000,9.5,0,0.05,N,3
22,30240,MORTGAGE,3.0,MEDICAL,B,5775,12.49,0,0.19,N,2
22,102370,MORTGAGE,4.0,MEDICAL,B,20800,,0,0.2,N,2
24,29790,MORTGAGE,7.0,MEDICAL,B,8625,10.68,0,0.29,N,4
29,54430,MORTGAGE,3.0,MEDICAL,B,12100,11.23,0,0.22,N,7
23,118200,MORTGAGE,4.0,MEDICAL,B,31300,,0,0.26,N,4
26,42070,MORTGAGE,10.0,MEDICAL,B,4425,10.96,0,0.11,N,4
31,59380,MORTGAGE,14.0,MEDICAL,B,13875,11.06,0,0.23,N,6
22,140970,MORTGAGE,3.0,MEDICAL,B,26175,10.01,0,0.19,N,4
22,37970,MORTGAGE,6.0,MEDICAL,B,1850,10.28,0,0.05,N,5
20,98850,MORTGAGE,4.0,MEDICAL,B,19650,11.41,0,0.2,N,3
25,79890,MORTGAGE,7.0,MEDICAL,B,6400,10.93,0,0.08,N,3
29,54750,MORTGAGE,,MEDICAL,B,3850,11.0,0,0.07,N,6
27,58090,MORTGAGE,4.0,MEDICAL,B,30100,11.74,0,0.52,N,4
25,183520,MORTGAGE,1.0,MEDICAL,B,10350,,0,0.06,N,4
22,47720,MORTGAGE,2.0,MEDICAL,B,9725,11.77,0,0.2,N,2
30,35860,MORTGAGE,6.0,MEDICAL,B,15650,11.84,0,0.44,N,5
39,112580,MORTGAGE,7.0,MEDICAL,B,19925,10.2,0,0.18,N,10
30,41870,MORTGAGE,7.0,MEDICAL,B,16350,11.79,0,0.39,N,5
25,102520,MORTGAGE,2.0,MEDICAL,B,8100,10.3,0,0.08,N,4
33,170850,MORTGAGE,2.0,MEDICAL,B,2850,11.06,0,0.02,N,5
24,70780,MORTGAGE,8.0,MEDICAL,B,1200,11.05,0,0.02,N,3
35,70370,MORTGAGE,13.0,MEDICAL,B,9150,11.08,0,0.13,N,9
29,44180,MORTGAGE,,MEDICAL,B,8225,10.49,0,0.19,N,6
22,59630,MORTGAGE,6.0,MEDICAL,B,6825,11.08,0,0.11,N,2
24,39970,MORTGAGE,6.0,MEDICAL,B,8600,10.58,0,0.22,N,4
24,90190,MORTGAGE,8.0,MEDICAL,B,13400,11.31,0,0.15,N,2
22,51570,MORTGAGE,6.0,MEDICAL,B,8125,9.43,0,0.16,N,4
30,73570,MORTGAGE,12.0,MEDICAL,B,9825,10.17,0,0.13,N,7
30,84790,MORTGAGE,4.0,MEDICAL,B,10925,12.36,0,0.13,N,6
27,102080,MORTGAGE,3.0,MEDICAL,B,12825,11.03,0,0.13,N,9
23,75240,MORTGAGE,4.0,MEDICAL,B,15125,9.95,0,0.2,N,2
21,153420,MORTGAGE,2.0,MEDICAL,B,17850,11.28,0,0.12,N,3
31,166570,MORTGAGE,2.0,MEDICAL,B,3150,10.98,0,0.02,N,5
22,53460,MORTGAGE,4.0,MEDICAL,B,16125,,0,0.3,N,2
26,77340,MORTGAGE,5.0,MEDICAL,B,10250,10.34,0,0.13,N,2
23,87900,MORTGAGE,7.0,MEDICAL,B,10750,10.79,0,0.12,N,4
22,50940,MORTGAGE,2.0,MEDICAL,B,10300,10.98,0,0.2,N,3
24,56050,MORTGAGE,8.0,MEDICAL,B,20250,10.79,0,0.36,N,3
31,61310,MORTGAGE,12.0,MEDICAL,B,14025,10.95,0,0.23,N,6
39,71820,MORTGAGE,6.0,MEDICAL,B,5875,10.97,0,0.08,N,14
29,68250,MORTGAGE,13.0,MEDICAL,B,13700,10.65,0,0.2,N,6
34,27890,MORTGAGE,6.0,MEDICAL,B,5000,11.02,0,0.18,N,8
21,100550,MORTGAGE,5.0,MEDICAL,B,15000,11.48,0,0.15,N,4
26,8120,MORTGAGE,9.0,MEDICAL,B,2825,11.13,0,0.35,N,4
22,51280,MORTGAGE,5.0,MEDICAL,B,6675,10.56,0,0.13,N,2
23,81750,MORTGAGE,4.0,MEDICAL,B,4875,10.2,0,0.06,N,4
29,64140,MORTGAGE,12.0,MEDICAL,B,4925,10.99,0,0.08,N,8
25,80660,MORTGAGE,2.0,MEDICAL,B,5150,11.03,0,0.06,N,2
36,137110,MORTGAGE,8.0,MEDICAL,B,11800,10.87,0,0.09,N,14
32,72220,MORTGAGE,1.0,MEDICAL,B,6800,10.14,0,0.09,N,7
23,67390,MORTGAGE,7.0,MEDICAL,B,3475,11.71,0,0.05,N,3
24,54280,MORTGAGE,8.0,MEDICAL,B,19375,10.81,0,0.36,N,3
37,148290,MORTGAGE,3.0,MEDICAL,B,8125,10.94,0,0.05,N,15
22,66940,MORTGAGE,3.0,MEDICAL,B,20200,11.71,0,0.3,N,2
28,38890,MORTGAGE,5.0,MEDICAL,B,10000,10.67,0,0.26,N,11
29,122280,MORTGAGE,5.0,MEDICAL,B,9050,10.42,0,0.07,N,10
33,70140,MORTGAGE,11.0,MEDICAL,B,4275,9.99,0,0.06,N,8
34,69420,MORTGAGE,4.0,MEDICAL,B,2325,10.72,0,0.03,N,5
25,85790,MORTGAGE,7.0,MEDICAL,B,11450,11.07,0,0.13,N,4
22,89000,MORTGAGE,6.0,MEDICAL,B,10000,11.01,0,0.11,N,3
27,73670,MORTGAGE,10.0,MEDICAL,B,19075,10.08,0,0.26,N,10
22,63210,MORTGAGE,6.0,MEDICAL,B,4475,11.16,0,0.07,N,4
22,36290,MORTGAGE,6.0,MEDICAL,B,2025,9.97,0,0.06,N,4
30,102220,MORTGAGE,13.0,MEDICAL,B,7475,10.97,0,0.07,N,10
22,38110,MORTGAGE,6.0,MEDICAL,B,2950,10.39,0,0.08,N,4
22,90740,MORTGAGE,2.0,MEDICAL,B,6975,10.91,0,0.08,N,2
24,40430,MORTGAGE,2.0,MEDICAL,B,7825,12.39,0,0.19,N,4
27,289270,MORTGAGE,0.0,MEDICAL,B,7950,9.83,0,0.03,N,6
31,142870,MORTGAGE,5.0,MEDICAL,B,28050,11.75,0,0.2,N,7
28,79530,MORTGAGE,2.0,MEDICAL,B,19350,12.25,0,0.24,N,5
24,35880,MORTGAGE,5.0,MEDICAL,B,12200,10.37,0,0.34,N,4
24,85100,MORTGAGE,5.0,MEDICAL,B,9850,,0,0.12,N,3
24,108880,MORTGAGE,2.0,MEDICAL,B,9350,9.61,0,0.09,N,2
29,60230,MORTGAGE,1.0,MEDICAL,B,10950,11.09,0,0.18,N,7
23,85740,MORTGAGE,5.0,MEDICAL,B,4900,10.98,0,0.06,N,3
29,71960,MORTGAGE,3.0,MEDICAL,B,13750,10.5,0,0.19,N,7
37,97430,MORTGAGE,7.0,MEDICAL,B,12025,10.44,0,0.12,N,18
22,157150,MORTGAGE,0.0,MEDICAL,B,35000,10.79,0,0.22,N,4
28,73510,MORTGAGE,4.0,MEDICAL,B,22950,10.31,0,0.31,N,6
24,105320,MORTGAGE,8.0,MEDICAL,B,3075,9.88,0,0.03,N,2
26,61640,MORTGAGE,9.0,MEDICAL,B,3150,12.4,0,0.05,N,10
25,152750,MORTGAGE,9.0,MEDICAL,B,12975,,0,0.08,N,4
31,124830,MORTGAGE,5.0,MEDICAL,B,17825,12.07,0,0.14,N,7
26,40110,MORTGAGE,4.0,MEDICAL,B,15100,11.25,0,0.38,N,4
31,93180,MORTGAGE,13.0,MEDICAL,B,15700,11.21,0,0.17,N,10
30,33130,MORTGAGE,1.0,MEDICAL,B,16475,12.63,0,0.5,N,9
30,203980,MORTGAGE,1.0,MEDICAL,B,7950,9.58,0,0.04,N,8
29,124410,MORTGAGE,13.0,MEDICAL,B,8425,,0,0.07,N,9
25,101780,MORTGAGE,6.0,MEDICAL,B,7550,10.94,0,0.07,N,4
30,71690,MORTGAGE,12.0,MEDICAL,B,10000,10.01,0,0.14,N,7
31,114390,MORTGAGE,14.0,MEDICAL,B,9950,12.3,0,0.09,N,6
27,60250,MORTGAGE,11.0,MEDICAL,B,925,10.38,0,0.02,N,5
29,60590,MORTGAGE,3.0,MEDICAL,B,15675,10.98,0,0.26,N,7
26,63900,MORTGAGE,5.0,MEDICAL,B,500,11.88,0,0.01,N,4
25,67480,MORTGAGE,6.0,MEDICAL,B,13300,11.8,0,0.2,N,3
32,115380,MORTGAGE,10.0,MEDICAL,B,26850,11.92,0,0.23,N,8
28,45510,MORTGAGE,12.0,MEDICAL,B,8150,10.52,0,0.18,N,6
24,64070,MORTGAGE,5.0,MEDICAL,B,2925,,0,0.05,N,3
26,34690,MORTGAGE,4.0,MEDICAL,B,6300,11.38,0,0.18,N,4
25,64660,MORTGAGE,1.0,MEDICAL,B,4175,12.03,0,0.06,N,3
30,70400,MORTGAGE,12.0,MEDICAL,B,9600,9.81,0,0.14,N,7
25,93630,MORTGAGE,5.0,MEDICAL,B,20050,11.0,0,0.21,N,4
24,141990,MORTGAGE,3.0,MEDICAL,B,12075,11.05,0,0.09,N,2
25,66820,MORTGAGE,1.0,MEDICAL,B,5450,11.91,0,0.08,N,2
26,47620,MORTGAGE,8.0,MEDICAL,B,6050,11.77,0,0.13,N,4
22,107210,MORTGAGE,3.0,MEDICAL,B,6350,,0,0.06,N,4
33,74520,MORTGAGE,4.0,MEDICAL,B,500,10.47,0,0.01,N,5
46,25440,MORTGAGE,23.0,MEDICAL,B,14875,9.64,0,0.58,N,17
27,24170,MORTGAGE,11.0,MEDICAL,B,2650,10.99,0,0.11,N,10
27,78200,MORTGAGE,2.0,MEDICAL,B,7000,9.62,0,0.09,N,6
33,33810,MORTGAGE,6.0,MEDICAL,B,1600,10.88,0,0.05,N,8
33,109520,MORTGAGE,4.0,MEDICAL,B,15725,11.36,0,0.14,N,5
33,100500,MORTGAGE,4.0,MEDICAL,B,10000,10.98,0,0.1,N,7
31,63480,MORTGAGE,12.0,MEDICAL,B,15000,10.61,0,0.24,N,7
25,100160,MORTGAGE,9.0,MEDICAL,B,23200,11.29,0,0.23,N,3
25,86320,MORTGAGE,9.0,MEDICAL,B,10500,,0,0.12,N,2
40,173440,MORTGAGE,11.0,MEDICAL,B,20950,11.07,0,0.12,N,11
33,37960,MORTGAGE,6.0,MEDICAL,B,4475,11.04,0,0.12,N,8
26,12980,MORTGAGE,0.0,MEDICAL,B,3950,11.01,0,0.3,N,2
26,95360,MORTGAGE,10.0,MEDICAL,B,16575,,0,0.17,N,4
25,150100,MORTGAGE,9.0,MEDICAL,B,11225,11.61,0,0.07,N,4
28,78400,MORTGAGE,3.0,MEDICAL,B,4050,10.84,0,0.05,N,9
24,70770,MORTGAGE,6.0,MEDICAL,B,12250,10.31,0,0.17,N,4
26,135140,MORTGAGE,3.0,MEDICAL,B,24125,11.16,0,0.18,N,8
21,63990,MORTGAGE,3.0,MEDICAL,B,2675,8.83,0,0.04,N,3
26,65940,MORTGAGE,5.0,MEDICAL,B,1425,11.94,0,0.02,N,4
22,46930,MORTGAGE,3.0,MEDICAL,B,15675,11.84,0,0.33,N,4
24,88720,MORTGAGE,6.0,MEDICAL,B,5125,,0,0.06,N,4
40,488540,MORTGAGE,5.0,MEDICAL,B,6400,10.65,0,0.01,N,14
26,61910,MORTGAGE,4.0,MEDICAL,B,20325,10.32,0,0.33,N,5
22,119930,MORTGAGE,2.0,MEDICAL,B,8925,11.02,0,0.07,N,4
36,99360,MORTGAGE,7.0,MEDICAL,B,12275,10.46,0,0.12,N,18
25,48250,MORTGAGE,7.0,MEDICAL,B,4525,11.7,0,0.09,N,2
28,83000,MORTGAGE,,MEDICAL,B,24050,11.62,0,0.29,N,10
25,40710,MORTGAGE,9.0,MEDICAL,B,9700,9.88,0,0.24,N,4
26,43190,MORTGAGE,,MEDICAL,B,7125,,0,0.16,N,2
37,62750,MORTGAGE,5.0,MEDICAL,B,16725,11.28,0,0.27,N,13
27,69050,MORTGAGE,4.0,MEDICAL,B,7300,10.63,0,0.11,N,10
28,107950,MORTGAGE,12.0,MEDICAL,B,14600,10.07,0,0.14,N,6
22,96320,MORTGAGE,6.0,MEDICAL,B,14475,11.3,0,0.15,N,4
28,84040,MORTGAGE,11.0,MEDICAL,B,20000,10.09,0,0.24,N,5
24,129720,MORTGAGE,2.0,MEDICAL,B,775,,0,0.01,N,2
26,72020,MORTGAGE,10.0,MEDICAL,B,17075,10.52,0,0.24,N,4
25,141710,MORTGAGE,8.0,MEDICAL,B,12425,11.61,0,0.09,N,4
24,40090,MORTGAGE,8.0,MEDICAL,B,3025,11.11,0,0.08,N,4
29,58160,MORTGAGE,13.0,MEDICAL,B,12125,11.84,0,0.21,N,8
22,148280,MORTGAGE,2.0,MEDICAL,B,22650,10.98,0,0.15,N,4
25,78830,MORTGAGE,0.0,MEDICAL,B,16275,11.03,0,0.21,N,4
29,52590,MORTGAGE,8.0,MEDICAL,B,5875,10.95,0,0.11,N,8
25,104560,MORTGAGE,9.0,MEDICAL,B,14450,10.32,0,0.14,N,2
22,36500,MORTGAGE,4.0,MEDICAL,B,12075,11.58,0,0.33,N,2
26,63680,MORTGAGE,5.0,MEDICAL,B,16650,11.11,0,0.26,N,3
26,94440,MORTGAGE,6.0,MEDICAL,B,19450,11.03,0,0.21,N,4
23,68390,MORTGAGE,2.0,MEDICAL,B,14150,10.71,0,0.21,N,3
21,102590,MORTGAGE,5.0,MEDICAL,B,18550,11.99,0,0.18,N,3
30,85020,MORTGAGE,10.0,MEDICAL,B,15050,10.64,0,0.18,N,9
24,70210,MORTGAGE,7.0,MEDICAL,B,26375,11.06,0,0.38,N,2
43,79690,MORTGAGE,5.0,MEDICAL,B,22800,10.49,0,0.29,N,15
27,35250,MORTGAGE,10.0,MEDICAL,B,8875,11.53,0,0.25,N,5
22,76260,MORTGAGE,6.0,MEDICAL,B,3750,11.64,0,0.05,N,4
27,73840,MORTGAGE,11.0,MEDICAL,B,18850,10.09,0,0.26,N,7
24,106420,MORTGAGE,5.0,MEDICAL,B,30225,9.87,0,0.28,N,3
30,124250,MORTGAGE,13.0,MEDICAL,B,6150,12.3,0,0.05,N,10
24,93280,MORTGAGE,0.0,MEDICAL,B,10950,10.4,0,0.12,N,4
27,113490,MORTGAGE,11.0,MEDICAL,B,15150,10.01,0,0.13,N,6
29,112490,MORTGAGE,5.0,MEDICAL,B,5900,9.67,0,0.05,N,10
22,57280,MORTGAGE,6.0,MEDICAL,B,6150,11.91,0,0.11,N,3
24,43540,MORTGAGE,5.0,MEDICAL,B,3450,9.03,0,0.08,N,2
31,108750,MORTGAGE,1.0,MEDICAL,B,10150,9.76,0,0.09,N,6
27,79300,MORTGAGE,0.0,MEDICAL,B,14075,11.12,0,0.18,N,2
23,41480,MORTGAGE,4.0,MEDICAL,B,2125,11.58,0,0.05,N,4
29,93970,MORTGAGE,12.0,MEDICAL,B,12650,9.89,0,0.13,N,7
31,66520,MORTGAGE,2.0,MEDICAL,B,5350,10.73,0,0.08,N,6
24,53560,MORTGAGE,8.0,MEDICAL,B,6175,10.97,0,0.12,N,2
22,60310,MORTGAGE,2.0,MEDICAL,B,6325,10.87,0,0.1,N,4
20,101870,MORTGAGE,4.0,MEDICAL,B,14850,11.37,0,0.15,N,4
28,147140,MORTGAGE,9.0,MEDICAL,B,26700,11.02,0,0.18,N,7
28,76850,MORTGAGE,12.0,MEDICAL,B,12425,11.04,0,0.16,N,11
27,68090,MORTGAGE,2.0,MEDICAL,B,30150,11.06,0,0.44,N,7
40,78860,MORTGAGE,5.0,MEDICAL,B,25625,10.42,0,0.32,N,15
36,126550,MORTGAGE,19.0,MEDICAL,B,24200,10.42,0,0.19,N,6
22,49400,MORTGAGE,4.0,MEDICAL,B,2975,11.85,0,0.06,N,2
22,69360,MORTGAGE,6.0,MEDICAL,B,3325,11.13,0,0.05,N,4
42,37600,MORTGAGE,5.0,MEDICAL,B,9950,10.26,0,0.26,N,12
24,54360,MORTGAGE,8.0,MEDICAL,B,6475,10.92,0,0.12,N,2
24,72520,MORTGAGE,6.0,MEDICAL,B,10025,10.36,0,0.14,N,4
25,175570,MORTGAGE,9.0,MEDICAL,B,25025,10.83,0,0.14,N,2
27,279840,MORTGAGE,0.0,MEDICAL,B,6300,9.98,0,0.02,N,6
21,102940,MORTGAGE,,MEDICAL,B,21500,12.01,0,0.21,N,3
24,92950,MORTGAGE,3.0,MEDICAL,B,6025,9.9,0,0.06,N,2
30,93250,MORTGAGE,1.0,MEDICAL,B,23200,11.34,0,0.25,N,5
33,69390,MORTGAGE,3.0,MEDICAL,B,4125,11.43,0,0.06,N,7
22,35170,MORTGAGE,3.0,MEDICAL,B,5225,12.69,0,0.15,N,2
28,180060,MORTGAGE,3.0,MEDICAL,B,3575,10.95,0,0.02,N,9
23,114190,MORTGAGE,5.0,MEDICAL,B,25350,11.45,0,0.22,N,3
25,99070,MORTGAGE,,MEDICAL,B,7650,11.14,0,0.08,N,4
22,58570,MORTGAGE,2.0,MEDICAL,B,19250,11.51,0,0.33,N,2
39,86540,MORTGAGE,0.0,MEDICAL,B,18225,,0,0.21,N,12
25,78270,MORTGAGE,0.0,MEDICAL,B,7650,10.99,0,0.1,N,5
26,58810,MORTGAGE,0.0,MEDICAL,B,6325,,0,0.11,N,4
27,107760,MORTGAGE,11.0,MEDICAL,B,10100,10.44,0,0.09,N,6
28,48070,MORTGAGE,5.0,MEDICAL,B,4625,10.31,0,0.1,N,8
27,68840,MORTGAGE,11.0,MEDICAL,B,4150,10.91,0,0.06,N,5
33,70260,MORTGAGE,5.0,MEDICAL,B,3925,10.63,0,0.06,N,5
25,74380,MORTGAGE,4.0,MEDICAL,B,1075,11.16,0,0.01,N,5
32,48980,MORTGAGE,11.0,MEDICAL,B,9950,10.19,0,0.2,N,9
21,29820,MORTGAGE,4.0,MEDICAL,B,5500,9.99,0,0.18,N,2
24,53500,MORTGAGE,5.0,MEDICAL,B,8825,11.19,0,0.16,N,4
34,146200,MORTGAGE,3.0,MEDICAL,B,25325,12.34,0,0.17,N,10
26,115280,MORTGAGE,2.0,MEDICAL,B,3600,10.92,0,0.03,N,3
24,69520,MORTGAGE,5.0,MEDICAL,B,12050,10.51,0,0.17,N,3
31,124140,MORTGAGE,2.0,MEDICAL,B,20250,11.28,0,0.16,N,9
24,93420,MORTGAGE,0.0,MEDICAL,B,13300,12.3,0,0.14,N,3
26,109550,MORTGAGE,2.0,MEDICAL,B,17725,11.96,0,0.16,N,2
29,93280,MORTGAGE,12.0,MEDICAL,B,9550,9.61,0,0.1,N,9
24,22100,MORTGAGE,1.0,MEDICAL,B,3975,11.18,0,0.18,N,2
23,76610,MORTGAGE,7.0,MEDICAL,B,3650,10.66,0,0.05,N,3
30,73880,MORTGAGE,4.0,MEDICAL,B,14175,11.03,0,0.19,N,9
25,22060,MORTGAGE,2.0,MEDICAL,B,6050,11.98,0,0.27,N,2
27,52350,MORTGAGE,4.0,MEDICAL,B,34250,11.65,0,0.65,N,3
30,202410,MORTGAGE,0.0,MEDICAL,B,22050,11.47,0,0.11,N,8
22,72290,MORTGAGE,3.0,MEDICAL,B,11975,11.73,0,0.17,N,4
33,131220,MORTGAGE,12.0,MEDICAL,B,23775,11.13,0,0.18,N,6
22,65630,MORTGAGE,1.0,MEDICAL,B,2350,10.4,0,0.04,N,3
24,77130,MORTGAGE,6.0,MEDICAL,B,5350,12.37,0,0.07,N,2
24,75830,MORTGAGE,6.0,MEDICAL,B,9550,10.4,0,0.13,N,4
26,151420,MORTGAGE,5.0,MEDICAL,B,11500,11.8,0,0.08,N,4
31,81950,MORTGAGE,0.0,MEDICAL,B,14800,10.97,0,0.18,N,8
22,105470,MORTGAGE,5.0,MEDICAL,B,12975,11.85,0,0.12,N,2
